No,Day,Date( SUB),serial,Battalion,Company Name,Test Type,Date ( test),Classification,#200,AVERAGE VALUE,Sampling Location,Zone,ELMENT,BUILDING,layer ,Number of Tests,Performed Test ,Area(m2),sample status,Document Status,NUM. OF PAGES,Done BY,DURATION,Company ,Executed Quantity,Total Quantity,Required Quantity,Sectoer,Date (Daily),Contractor,Element (all),Executed Quantity (m3),Target Daily Rate
93,Sunday,2025-11-30,36057,36,Al Ikhlas Mohamed Abdelwahab,SOIL,2025-11-24,A-4,65.2%,,Bottom of excavation,G0-1,BH-12,,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,6,,,,,North Sector,2025-12-13,Orascom,BH-29,3173.00,1294.388
94,Sunday,2025-11-30,36056,36,Al Ikhlas Mohamed Abdelwahab,SOIL,2025-11-24,A-4,73.2%,,Bottom of excavation,G0-1,BH-12,,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,6,,,,,South Sector,2025-12-13,Al Amal,BH-18,555.50,618.323
95,Monday,2025-12-01,36120,36,Orascom,DPL,2025-11-30,,,48.93,Fill,G0-1,BH-30,,LAYER-2,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,2025-12-13,Al Ittihadiya,BH-1,4868.92,1227.242
96,Monday,2025-12-01,36119,36,Orascom,DPL,2025-11-30,,,51.73,Fill,G0-1,BH-30,,LAYER-2,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,2025-12-13,EL Nessr El Araby,BH-17-1,1521.26,414.805
97,Monday,2025-12-01,36115,36,Karim Salam,DPL,2025-11-30,,,46.027,Fill,G0-1,BH-4,,LAYER-2,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,2025-12-13,Orascom,BH-3,1959.61,1201.038
98,Wednesday,2025-12-10,36447,36,Al Magd Contracting,DPL,2025-12-09,,,49.58,Fill,G0-1,BH-15,,LAYER-2,3,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,2025-12-13,Port Said West,BH-12,1920.79,902.862
99,Wednesday,2025-12-10,36448,36,Al Ittihadiya,DPL,2025-12-09,,,38.75,Fill,G0-1,BH-2,,LAYER-2,3,,,REVISE,DONE,2,EIDG,1,,,,,North Sector,2025-12-14,Al Anoud Al Arabia,BH-42,4377.86,0.000
100,Wednesday,2025-12-10,36446,36,Mecca Contracting,DPL,2025-12-09,,,44.66,Fill,G0-1,BH-44,,LAYER-4,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,2025-12-14,Al Qahira,BH-32,2702.42,0.000
101,Wednesday,2025-12-10,36450,36,Karim Salam,DPL,2025-12-09,,,43.89,Fill,G0-1,BH-4,,LAYER-7,10,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,2025-12-14,Al Salmy,BH-31-1,754.69,0.000
102,Wednesday,2025-12-10,36449,36,Benyan,DPL,2025-12-09,,,48.171,Fill,G0-1,BH-14,,LAYER-6,12,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,2025-12-14,Inshaa,BH-38,9227.67,1011.996
103,Wednesday,2025-12-10,36452,36,Al Nada,DPL,2025-12-09,,,48.8,Fill,G0-1,BH-8-1,,LAYER-4,7,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,2025-12-14,Orascom,BH-30,4765.95,1248.282
104,Wednesday,2025-12-10,36451,36,Orascom,DPL,2025-12-09,,,35.88,Fill,G0-1,BH-30,,LAYER-6,6,,,REVISE,DONE,2,EIDG,1,,,,,South Sector,2025-12-14,Al Amal,BH-18,6200.74,618.323
105,Saturday,2025-12-06,36339,36,Youmark,SOIL,2025-11-30,A-4,59.2%,,Bottom of excavation,G0-1,BH-16,,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,6,,,,,South Sector,2025-12-14,Al Anoud Al Arabia,BH-7-1,2183.48,1135.855
106,Saturday,2025-12-06,36337,36,Al Emaratiya Company,SOIL,2025-12-03,A-4,80.0%,,Bottom of excavation,G0-1,BH-40,,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,South Sector,2025-12-14,Al Magd Contracting,BH-15,2527.56,474.467
107,Saturday,2025-12-06,36342,36,Inshaa,SOIL,2025-11-30,A-4,59.1%,,Bottom of excavation,G0-1,BH-38,,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,6,,,,,South Sector,2025-12-14,EL Nessr El Araby,BH-17-1,3604.60,414.805
108,Saturday,2025-12-06,36341,36,El Haddad International,SOIL,2025-12-01,A-4,89.6%,,Bottom of excavation,G0-1,BH-6,,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,5,,,,,South Sector,2025-12-14,Karim Salam,BH-4,3021.69,1279.078
109,Saturday,2025-12-06,36340,36,El Haddad International,SOIL,2025-12-01,A-4,78.2%,,Bottom of excavation,G0-1,BH-6,,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,5,,,,,South Sector,2025-12-14,Port Said West,BH-12,1357.00,902.862
110,Saturday,2025-12-06,36343,36,Inshaa,SOIL,2025-11-30,A-4,78.6%,,Bottom of excavation,G0-1,BH-38,,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,6,,,,,North Sector,2025-12-15,Al Anoud Al Arabia,BH-42,1609.79,0.000
111,Monday,2025-12-01,35711,36,Karim Salam,DPL,2025-11-29,,,47.45,Fill,G0-1,BH-4,,LAYER-1,3,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,2025-12-15,Inshaa,BH-38,3797.55,1011.996
112,Monday,2025-12-01,36121,36,Orascom,DPL,2025-11-30,,,69.73,Fill,G0-1,BH-30,,LAYER-0,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,2025-12-15,Mecca Contracting,BH-44,1578.01,797.231
113,Monday,2025-12-01,36094,36,Orascom,DPL,2025-11-29,,,46.83,Fill,G0-1,BH-30,,LAYER-1,6,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,2025-12-15,Orascom,BH-30,3687.51,1248.282
114,Monday,2025-12-01,36095,36,Al Amal,DPL,2025-11-29,,,52.09,Fill,G0-1,BH-18,,LAYER-4,5,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,2025-12-15,Al Amal,BH-18,534.48,618.323
115,Monday,2025-12-01,36096,36,Al Amal,DPL,2025-11-29,,,50.97,Fill,G0-1,BH-18,,LAYER-1,7,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,2025-12-15,Al Ittihadiya,BH-1,3063.32,1227.242
116,Monday,2025-12-01,36584,36,Al Amal,DPL,2025-11-28,,,43.18,Fill,G0-1,BH-18,,LAYER-3,6,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,South Sector,2025-12-15,EL Gharably,BH-14,5028.60,848.609
117,Monday,2025-12-01,36104,36,Al Ikhlas Mohamed Abdelwahab,DPL,2025-11-29,,,48.36,Fill,G0-1,BH-12,,LAYER-1,8,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,2025-12-15,Karim Salam,BH-4,4013.02,1279.078
118,Monday,2025-12-01,36585,36,Al Amal,DPL,2025-11-27,,,46.112,Fill,G0-1,BH-18,,LAYER-2,7,,,APPROVED AS NOTED,DONE,2,EIDG,4,,,,,South Sector,2025-12-15,Orascom,BH-3,4281.65,1201.038
119,Monday,2025-12-01,35710,36,Orascom,DPL,2025-11-29,,,48.097,Fill,G0-1,BH-30,,LAYER-1,12,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,2025-12-15,Port Said West,BH-12,4374.55,902.862
120,Monday,2025-12-01,36117,36,Benyan,DPL,2025-11-30,,,44.156,Fill,G0-1,BH-14,,LAYER-1,3,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,2025-12-16,Al Anoud Al Arabia,BH-42,4706.98,0.000
121,Monday,2025-12-01,36118,36,Orascom,DPL,2025-11-30,,,48.513,Fill,G0-1,BH-30,,LAYER-1,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,2025-12-16,Al Qahira,BH-32,2165.93,0.000
122,Thursday,2025-12-11,36490,36,Orascom,PLATE LOAD,2025-12-08,,,,Fill,G0-1,BH-29,,28.25,1,,,REVISE,DONE,5,CEL,3,,,,,North Sector,2025-12-16,Al Salmy,BH-31-1,4305.12,0.000
123,Thursday,2025-12-11,36491,36,Orascom,PLATE LOAD,2025-12-08,,,,Fill,G0-1,BH-29,,28.25,1,,,APPROVED AS NOTED,DONE,5,CEL,3,,,,,North Sector,2025-12-16,Fayek Office,BH-35,216.53,1190.082
124,Thursday,2025-12-11,36492,36,Orascom,PLATE LOAD,2025-12-08,,,,Fill,G0-1,BH-29,,28.25,1,,,APPROVED AS NOTED,DONE,5,CEL,3,,,,,North Sector,2025-12-16,Inshaa,BH-38,5293.11,1011.996
125,Thursday,2025-12-11,36493,36,Orascom,PLATE LOAD,2025-12-08,,,,Fill,G0-1,BH-29,,28.25,1,,,APPROVED AS NOTED,DONE,5,CEL,3,,,,,North Sector,2025-12-16,Inshaa,BH-46-1,407.75,0.000
126,Thursday,2025-12-11,36495,36,Orascom,PLATE LOAD,2025-12-08,,,,Fill,G0-1,BH-30,,28.25,1,,,APPROVED AS NOTED,DONE,5,CEL,3,,,,,North Sector,2025-12-16,Orascom,BH-29,3173.00,1294.388
127,Thursday,2025-12-11,36494,36,Benyan,PLATE LOAD,2025-12-07,,,,Fill,G0-1,BH-14,,46.5,1,,,APPROVED AS NOTED,DONE,6,CEDC,4,,,,,South Sector,2025-12-16,Al Amal,BH-18,5815.74,618.323
128,Thursday,2025-12-11,36496,36,Orascom,PLATE LOAD,2025-12-08,,,,Fill,G0-1,BH-30,,28.25,1,,,APPROVED AS NOTED,DONE,5,CEL,3,,,,,South Sector,2025-12-16,Al Anoud Al Arabia,BH-7-1,2183.48,1135.855
129,Thursday,2025-12-11,36497,36,Orascom,PLATE LOAD,2025-12-08,,,,Fill,G0-1,BH-30,,28.25,1,,,APPROVED AS NOTED,DONE,5,CEL,3,,,,,South Sector,2025-12-16,Al Magd Contracting,BH-15,2641.76,474.467
130,Thursday,2025-12-11,36498,36,Orascom,PLATE LOAD,2025-12-09,,,,Fill,G0-1,BH-30,,28.25,1,,,APPROVED AS NOTED,DONE,5,CEL,2,,,,,South Sector,2025-12-16,Benaa,BH-9,2460.80,554.283
131,Thursday,2025-12-11,36500,36,Orascom,PLATE LOAD,2025-12-09,,,,Fill,G0-1,BH-30,,28.25,1,,,APPROVED AS NOTED,DONE,5,CEL,2,,,,,South Sector,2025-12-16,EL Gharably,BH-14,3806.22,848.609
132,Thursday,2025-12-11,36499,36,Orascom,PLATE LOAD,2025-12-09,,,,Fill,G0-1,BH-30,,28.25,1,,,APPROVED AS NOTED,DONE,5,CEL,2,,,,,South Sector,2025-12-16,EL Nessr El Araby,BH-17-1,2083.34,414.805
133,Thursday,2025-12-11,36503,36,Benyan,PLATE LOAD,2025-12-07,,,,Fill,G0-1,BH-14,,46.5,1,,,APPROVED AS NOTED,DONE,5,CEL,4,,,,,South Sector,2025-12-16,EL-Nada EL-Saadany,BH-8,4531.45,451.199
134,Thursday,2025-12-11,36502,36,Orascom,PLATE LOAD,2025-12-07,,,,Fill,G0-1,BH-30,,28.25,1,,,APPROVED AS NOTED,DONE,5,CEL,4,,,,,South Sector,2025-12-16,Karim Salam,BH-4,3021.69,1279.078
135,Thursday,2025-12-11,36501,36,Orascom,PLATE LOAD,2025-12-07,,,,Fill,G0-1,BH-30,,28.25,1,,,APPROVED AS NOTED,DONE,5,CEL,4,,,,,South Sector,2025-12-16,Orascom,BH-3,3024.61,1201.038
136,Thursday,2025-12-11,36505,36,Benyan,PLATE LOAD,2025-12-07,,,,Fill,G0-1,BH-14,,46.5,1,,,APPROVED AS NOTED,DONE,5,CEDC,4,,,,,South Sector,2025-12-16,Port Said West,BH-12,1888.82,902.862
137,Thursday,2025-12-11,36487,36,Al Ikhlas Mohamed Abdelwahab,PLATE LOAD,2025-12-07,,,,Fill,G0-1,BH-12,,42.76,1,,,REVISE,DONE,5,CEL,4,,,,,North Sector,2025-12-17,Al Anoud Al Arabia,BH-42,3384.54,0.000
138,Thursday,2025-12-11,36486,36,Al Ikhlas Mohamed Abdelwahab,PLATE LOAD,2025-12-07,,,,Fill,G0-1,BH-12,,42.75,1,,,APPROVED AS NOTED,DONE,5,CEL,4,,,,,North Sector,2025-12-17,Al Qahira,BH-32,5666.63,0.000
139,Thursday,2025-12-11,36467,36,Al Masriya for Construction & Development,DPL,2025-12-10,,,50.86,Fill,G0-1,BH-17,,LAYER-3,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,2025-12-17,Mecca Contracting,BH-44,2295.00,797.231
140,Thursday,2025-12-11,36468,36,Al Masriya for Construction & Development,DPL,2025-12-10,,,39.23,Fill,G0-1,BH-17,,LAYER-3,11,,,REVISE,DONE,2,EIDG,1,,,,,North Sector,2025-12-17,Orascom,BH-30,4765.95,1248.282
141,Thursday,2025-12-11,36470,36,Al Anoud Al Arabia,DPL,2025-12-10,,,44.97,Fill,G0-1,BH-42,,LAYER-1,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,2025-12-17,Al Anoud Al Arabia,BH-7-1,1129.54,1135.855
142,Thursday,2025-12-11,36469,36,Al Masriya for Construction & Development,DPL,2025-12-10,,,48.49,Fill,G0-1,BH-17,,LAYER-3,8,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,2025-12-17,Al Ittihadiya,BH-1,4812.45,1227.242
143,Thursday,2025-12-11,36471,36,Abnaa Khalifa,DPL,2025-12-10,,,50.04,Fill,G0-1,BH-3,,LAYER-1,10,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,2025-12-17,Al Magd Contracting,BH-15,1510.59,474.467
144,Thursday,2025-12-11,36472,36,Karim Salam,DPL,2025-12-10,,,47.89,Fill,G0-1,BH-4,,LAYER-4,7,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,2025-12-17,EL Gharably,BH-14,2356.46,848.609
145,Thursday,2025-12-11,36473,36,Al Ikhlas Mohamed Abdelwahab,DPL,2025-12-10,,,49.69,Fill,G0-1,BH-12,,LAYER-6,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,2025-12-17,EL Nessr El Araby,BH-17-1,1521.26,414.805
146,Thursday,2025-12-11,36474,36,Orascom,DPL,2025-12-10,,,44.64,Fill,G0-1,BH-29,,LAYER-7,12,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,2025-12-17,Port Said West,BH-12,1357.00,902.862
147,Thursday,2025-12-11,36475,36,Inshaa,DPL,2025-12-10,,,43.65,Fill,G0-1,BH-38,,LAYER-1,10,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,2025-12-18,Al Qahira,BH-32,1965.42,0.000
148,Thursday,2025-12-11,36476,36,Inshaa,DPL,2025-12-10,,,45.018,Fill,G0-1,BH-38,,LAYER-1,12,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,2025-12-18,Fayek Office,BH-35,433.06,1190.082
149,Thursday,2025-12-11,36478,36,Al Qahira,DPL,2025-12-10,,,52.11,Fill,G0-1,BH-32,,LAYER-2,18,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,2025-12-18,Inshaa,BH-38,3732.16,1011.996
150,Thursday,2025-12-11,36477,36,Orascom,DPL,2025-12-10,,,47.95,Fill,G0-1,BH-30,,LAYER-6,11,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,2025-12-18,Mecca Contracting,BH-44,2671.08,797.231
151,Thursday,2025-12-11,36479,36,Mecca Contracting,DPL,2025-12-10,,,47.96,Fill,G0-1,BH-44,,LAYER-5,3,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,2025-12-18,Mokhtar EL-Shenawy,BH-44-1,2754.51,805.263
152,Thursday,2025-12-11,36480,36,Al Ittihadiya,DPL,2025-12-10,,,50.69,Fill,G0-1,BH-2,,LAYER-2,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,2025-12-18,Orascom,BH-30,3687.51,1248.282
153,Thursday,2025-12-11,36481,36,Al Ittihadiya,DPL,2025-12-10,,,34.09,Fill,G0-1,BH-1,,LAYER-3,5,,,REVISE,DONE,2,EIDG,1,,,,,South Sector,2025-12-18,Al Amal,BH-18,5423.97,618.323
154,Thursday,2025-12-11,36482,36,Al Ikhlas Mohamed Abdelwahab,DPL,2025-12-10,,,35.52,Fill,G0-1,BH-12,,LAYER-3,2,,,REVISE,DONE,2,EIDG,1,,,,,South Sector,2025-12-18,Al Anoud Al Arabia,BH-7-1,2265.55,1135.855
155,Thursday,2025-12-11,36483,36,Al Amal,DPL,2025-12-10,,,50.15,Fill,G0-1,BH-18,,LAYER-9,7,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,2025-12-18,Karim Salam,BH-4,4013.02,1279.078
156,Thursday,2025-12-11,36484,36,Al Moassasa Al Masriya Al Motahida,DPL,2025-12-10,,,46.86,Fill,G0-1,BH-41,,LAYER-1,24,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,2025-12-18,Mokhtar EL-Shenawy,BH-11-1,949.94,528.490
157,Thursday,2025-12-11,36485,36,Al Salmy,DPL,2025-12-10,,,42.004,Fill,G0-1,BH-31-1,,LAYER-1,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,2025-12-18,Port Said West,BH-12,1934.98,902.862
158,Thursday,2025-12-11,36515,36,Orascom,PLATE LOAD,2025-12-07,,,,Fill,G0-1,BH-30,,28.25,1,,,APPROVED AS NOTED,DONE,3,BONYAN MISR,4,,,,,North Sector,2025-12-19,Al Anoud Al Arabia,BH-42,4629.18,0.000
159,Thursday,2025-12-11,36508,36,Benyan,PLATE LOAD,2025-12-07,,,,Fill,G0-1,BH-14,,46.5,1,,,APPROVED AS NOTED,DONE,6,CEDC,4,,,,,North Sector,2025-12-19,Al Qahira,BH-32,2851.41,0.000
160,Thursday,2025-12-11,36509,36,Karim Salam,PLATE LOAD,2025-12-07,,,,Fill,G0-1,BH-4,,37.5,1,,,APPROVED AS NOTED,DONE,6,CEDC,4,,,,,North Sector,2025-12-19,Al Salmy,BH-31-1,4272.33,0.000
161,Thursday,2025-12-11,36510,36,Karim Salam,PLATE LOAD,2025-12-07,,,,Fill,G0-1,BH-4,,37.5,1,,,APPROVED AS NOTED,DONE,6,CEDC,4,,,,,North Sector,2025-12-19,Fayek Office,BH-35,3173.00,1190.082
162,Thursday,2025-12-11,36511,36,Karim Salam,PLATE LOAD,2025-12-07,,,,Fill,G0-1,BH-4,,37.5,1,,,APPROVED AS NOTED,DONE,6,CEDC,4,,,,,North Sector,2025-12-19,Kamal Al Salmy,BH-31,1406.51,693.702
163,Thursday,2025-12-11,36513,36,Orascom,PLATE LOAD,2025-12-07,,,,Fill,G0-1,BH-30,,28.25,1,,,REVISE,DONE,3,BONYAN MISR,4,,,,,North Sector,2025-12-19,Orascom,BH-29,3173.00,1294.388
164,Friday,2025-12-12,36517,36,Benyan,DPL,2025-12-11,,,51.21,Fill,G0-1,BH-14,,LAYER-7,13,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,2025-12-19,Al Amal,BH-18,523.71,618.323
165,Saturday,2025-12-13,36518,36,Orascom,DPL,2025-12-11,,,45.4,Fill,G0-1,BH-30,,LAYER-0,2,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,2025-12-19,Al Anoud Al Arabia,BH-7-1,2241.32,1135.855
166,Saturday,2025-12-13,36519,36,Abnaa Khalifa,DPL,2025-12-11,,,46.069,Fill,G0-1,BH-3,,LAYER-3,9,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,2025-12-19,Al Magd Contracting,BH-15,1690.04,474.467
167,Saturday,2025-12-13,36520,36,Karim Salam,DPL,2025-12-11,,,46.97,Fill,G0-1,BH-4,,LAYER-8,10,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,2025-12-19,Benaa,BH-9,2465.68,554.283
168,Saturday,2025-12-13,36522,36,Orascom,DPL,2025-12-11,,,51.44,Fill,G0-1,BH-30,,LAYER-6,6,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,2025-12-19,EL-Nada EL-Saadany,BH-8,1690.04,451.199
169,Saturday,2025-12-13,36521,36,Al Nada,DPL,2025-12-11,,,51.93,Fill,G0-1,BH-8-1,,LAYER-5,10,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,2025-12-19,Orascom,BH-3,4260.03,1201.038
170,Saturday,2025-12-13,36524,36,Al Anoud Al Arabia,DPL,2025-12-11,,,46.303,Fill,G0-1,BH-42,,LAYER-2,5,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,2025-12-19,Port Said West,BH-12,2617.01,902.862
171,Saturday,2025-12-13,36523,36,Al Salmy,DPL,2025-12-11,,,49.175,Fill,G0-1,BH-31-1,,LAYER-2,3,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,2025-12-20,Al Qahira,BH-32,1549.49,0.000
172,Saturday,2025-12-13,36525,36,Al Ittihadiya,DPL,2025-12-11,,,38.49,Fill,G0-1,BH-1,,LAYER-3,6,,,REVISE,DONE,2,EIDG,2,,,,,North Sector,2025-12-20,Inshaa,BH-38,2355.85,1011.996
173,Saturday,2025-12-13,36526,36,Al Magd Contracting,DPL,2025-12-11,,,47.41,Fill,G0-1,BH-15,,LAYER-3,4,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,2025-12-20,Mecca Contracting,BH-44,3181.86,797.231
174,Sunday,2025-12-14,36583,36,Abnaa Khalifa,DPL,2025-12-13,,,46.79,Fill,G0-1,BH-3,,LAYER-2,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,2025-12-20,Orascom,BH-30,4616.50,1248.282
175,Sunday,2025-12-14,36582,36,Mecca Contracting,DPL,2025-12-13,,,46.66,Fill,G0-1,BH-44,,LAYER-5,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,2025-12-20,Orascom,BH-29,4579.17,1294.388
176,Sunday,2025-12-14,36581,36,Al Anoud Al Arabia,DPL,2025-12-13,,,55.12,Fill,G0-1,BH-42,,LAYER-1,9,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,2025-12-20,Al Amal,BH-18,6809.49,618.323
177,Sunday,2025-12-14,36580,36,Orascom,DPL,2025-12-13,,,47.9,Fill,G0-1,BH-29,,LAYER-8,9,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,2025-12-20,Al Tawakkol,BH-22,1480.00,536.291
178,Sunday,2025-12-14,36579,36,Al Amal,DPL,2025-12-13,,,46.75,Fill,G0-1,BH-18,,LAYER-10,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,2025-12-20,EL Gharably,BH-14,6394.74,848.609
179,Sunday,2025-12-14,36578,36,Fayek Office,DPL,2025-12-13,,,48.31,Bottom of excavation,G0-1,BH-35,,LAYER-0,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,2025-12-20,Karim Salam,BH-4,2983.16,1279.078
180,Sunday,2025-12-14,36577,36,Al Qahira,DPL,2025-12-13,,,44.73,Fill,G0-1,BH-32,,LAYER-1,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,2025-12-20,Port Said West,BH-12,1304.43,902.862
181,Thursday,2025-12-14,36576,36,Al Ikhlas Mohamed Abdelwahab,DPL,2025-12-13,,,47.069,Fill,G0-1,BH-12,,LAYER-7,7,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,2025-12-21,Al Qahira,BH-32,2661.99,0.000
182,Thursday,2025-12-14,36575,36,Al Ittihadiya,DPL,2025-12-13,,,44.95,Fill,G0-1,BH-1,,LAYER-3,10,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,2025-12-21,Al Salmy,BH-31-1,4276.66,0.000
183,Thursday,2025-12-14,36574,36,Al Masriya for Construction & Development,DPL,2025-12-13,,,50.84,Fill,G0-1,BH-17,,LAYER-4,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,2025-12-21,Fayek Office,BH-35,1236.87,1190.082
184,Thursday,2025-12-14,36573,36,Fayek Office,DPL,2025-12-13,,,45.91,Bottom of excavation,G0-1,BH-35,,LAYER-0,3,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,2025-12-21,Inshaa,BH-38,6669.42,1011.996
185,Saturday,2025-12-14,36541,36,Inshaa,DPL,2025-12-12,,,48.73,Fill,G0-1,BH-38,,LAYER-2,10,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,2025-12-21,Mecca Contracting,BH-44,3089.13,797.231
186,Saturday,2025-12-14,36542,36,Inshaa,DPL,2025-12-12,,,47.77,Fill,G0-1,BH-38,,LAYER-2,7,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,2025-12-21,Orascom,BH-29,4086.68,1294.388
187,Saturday,2025-12-14,36543,36,Orascom,DPL,2025-12-12,,,42.123,Bottom of excavation,G0-1,BH-29,,LAYER-0,4,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,2025-12-21,Al Amal,BH-18,1015.20,618.323
188,Saturday,2025-12-13,36544,36,Al Emaratiya Company,DPL,2025-12-12,,,50.268,Fill,G0-1,BH-40,,LAYER-1,9,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,2025-12-21,Al Anoud Al Arabia,BH-7-1,713.72,1135.855
189,Saturday,2025-12-13,36545,36,Al Amal,DPL,2025-12-12,,,50.91,Fill,G0-1,BH-18,,LAYER-10,16,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,2025-12-21,Al Ittihadiya,BH-1,3051.05,1227.242
190,Saturday,2025-12-13,36547,36,Al Magd Contracting,DPL,2025-12-12,,,45.33,Fill,G0-1,BH-15,,LAYER-4,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,2025-12-21,Al Magd Contracting,BH-15,2490.73,474.467
191,Saturday,2025-12-13,36546,36,Al Ikhlas Mohamed Abdelwahab,DPL,2025-12-12,,,46.19,Fill,G0-1,BH-12,,LAYER-7,7,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,2025-12-21,EL Nessr El Araby,BH-17-1,2051.69,414.805
192,Saturday,2025-12-13,36548,36,Al Salmy,DPL,2025-12-12,,,44.62,Fill,G0-1,BH-31-1,,LAYER-4,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,2025-12-21,Orascom,BH-3,3008.06,1201.038
193,Saturday,2025-12-13,36550,36,Al Salmy,DPL,2025-12-12,,,44.62,Fill,G0-1,BH-31-1,,LAYER-1,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,2025-12-22,Al Anoud Al Arabia,BH-42,5583.11,0.000
194,Saturday,2025-12-13,36549,36,Al Qahira,DPL,2025-12-12,,,51.76,Fill,G0-1,BH-32,,LAYER-3,10,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,2025-12-22,Inshaa,BH-38,2355.85,1011.996
